Hospital Name,Hospital Email,Hospital Phone,Hospital Address,Establishment Year,Facility (Type),City,Rating (Mortality),Department Count,Doctor Count,Patient Name,Patient Phone,Patient Address,Patient Birthdate
Chi-st Vincent Infirmary,ben@nitzsche.test,605099569950,9706 Autumn Causeway Whitney Street Street,1732,Private,Little Rock,Below,0,0
Mercy Hospital Northwest Arkansas,andre_renner@white.test,8534160255806,3080 Williamson Locks Balistreri Knolls Street,1930,Church,Rogers,Same,0,0
Chambers Memorial Hospital,jacalyn.tremblay@wintheiser.example,5014117506068,9364 Luciano Drives Elinore Knoll Street,1985,Private,Danville,Same,0,0
White County Medical Center,kayleigh_okeefe@sanford-grimes.test,21315617382491,8247 Parker Neck Robbie Cliff Street,1958,Private,Searcy,Below,0,0
Mena Regional Health System,deborah.conn@gottlieb-gulgowski.example,5098369125545,7319 Hickle Stream Zieme Cliff Street,1906,Government,Mena,Below,0,0
Uams Medical Center,eldon@gusikowski.test,432285943059,312 Kirk Track Renato Ridge Street,2013,Government,Little Rock,Same,0,0
North Arkansas Regional Medical Center,winfred.reichert@schamberger.test,14739684068523,8487 Grady Creek Dare Villages Street,1704,Unknown,Harrison,Same,0,0
Sparks Medical Center - Van Buren,joel_brown@nolan.test,2257113154466,29114 Bosco Glen Michale Burgs Street,1991,Proprietary,Van Buren,None,0,0
Forrest City Medical Center,daisey@spencer-fritsch.example,2679114166451,81627 Stanton Cliff Shantay Locks Street,2018,Proprietary,Forrest City,Same,0,0
St Bernards Medical Center,rafael_marquardt@koch.test,3875174008251,4966 Bins Summit King Spring Street,1796,Private,Jonesboro,Below,0,0
Northwest Medical Center-springdale,margrett@rolfson.example,2904397456374,32446 Hermann Drive Bayer Gardens Street,1849,Proprietary,Springdale,Below,0,0
Chi St. Vincent Hospital Hot Springs,alexis.kub@effertz-stroman.test,67412871184083,630 Ruecker Street Ramonita Islands Street,1992,Church,Hot Springs,Same,0,0
Baxter Regional Medical Center,lashaun@walsh.example,42019184485840,85674 Lyle Mission Hermann Ways Street,1875,Private,Mountain Home,Below,0,0
Conway Regional Medical Center,gilberto@gulgowski-maggio.test,2566482500353,913 Bo Manors Chester Haven Street,1761,Private,Conway,Below,0,0
Baptist Health Medical Center North Little Rock,irvin_stark@crooks.test,8092359470424,59399 Prosacco Greens Buckridge Villages Street,1822,Private,North Little Rock,Below,0,0
Arkansas Methodist Medical Center,guadalupe@heathcote.example,8508811707198,73404 Lowe Gateway Machelle Corners Street,1750,Private,Paragould,Same,0,0
St Marys Regional Medical Center,carlo@kilback.test,5985996190102,111 Gutkowski Loop Jayne Trace Street,1751,Proprietary,Russellville,Same,0,0
Five Rivers Medical Center,malvina@jast.example,362839736946,390 Elijah Terrace Blick Turnpike Street,1973,Private,Pocahontas,Same,0,0
Ouachita County Medical Center,cory@schroeder.test,59414367938760,6995 Yost Course Kautzer Village Street,1741,Private,Camden,Same,0,0
Drew Memorial Hospital,mozelle@funk.example,715959348131,3072 Kassulke Stravenue Kimi Place Street,1900,Private,Monticello,Same,0,0
Sparks Regional Medical Center,mathilda_gutkowski@konopelski-haley.test,6907874704244,64157 Shakita Corner Nancie Corners Street,1745,Proprietary,Fort Smith,Below,0,0
Mercy Hospital Fort Smith,gus_jacobs@romaguera.test,813507432445,73917 Fisher Cove Luana Stream Street,1929,Private,Fort Smith,Same,0,0
Magnolia Hospital,taryn.thompson@frami-stroman.example,3501395466862,38282 Graham Skyway Weissnat Fork Street,1934,Government,Magnolia,Below,0,0
Great River Medical Center,mac_ledner@doyle.test,68618114360323,947 Kertzmann River Molly Island Street,1925,Unknown,Blytheville,Same,0,0
Jefferson Regional Medical Center,terrilyn_white@beier.example,3814904781590,57658 Bahringer Lakes Adam Divide Street,1850,Private,Pine Bluff,Below,0,0
Baptist Health Medical Center-stuttgart,sol_stiedemann@friesen.example,29813383038982,1504 Sawayn Junction Ankunding Centers Street,1926,Private,Stuttgart,Same,0,0
North Metro Medical Center,norris_schamberger@simonis.test,25513932196847,6409 Elba Haven Romaguera Gateway Street,1864,Proprietary,Jacksonville,Same,0,0
Baptist Health Medical Center-hot Springs County,nathan@sipes.test,97119016263055,8373 Eboni Falls Brooks Place Street,1717,Private,Malvern,Same,0,0
National Park Medical Center,verena.kub@beahan.test,5318320627434,89055 Lubowitz Valleys Gerhold Fords Street,1866,Proprietary,Hot Springs,Below,0,0
Saline Memorial Hospital,bernie@leffler.example,50517540779371,3906 Leilani Road Goodwin Locks Street,1771,Proprietary,Benton,Same,0,0
Helena Regional Medical Center,vena@brown.example,9761011720572,9856 Dietrich Cliffs Torphy Glens Street,1916,Proprietary,Helena,Same,0,0
Medical Center Of South Arkansas,delora@miller.test,6793879954871,87324 Shanahan Cliff Flatley Path Street,1926,Proprietary,El Dorado,Below,0,0
Baptist Health Medical Center-little Rock,cruz@volkman-wehner.test,5113450493960,586 Jerry Junctions Frederic Branch Street,2022,Private,Little Rock,Below,0,0
Nea Baptist Memorial Hospital,rudolph_schimmel@sporer.test,22511800765717,75032 Keeling Valley Murray Expressway Street,1953,Private,Jonesboro,Same,0,0
White River Medical Center,jesse@crona-graham.test,9606926681832,629 Hilpert Mission Stehr Oval Street,1800,Private,Batesville,Same,0,0
Levi Hospital,dawn@reynolds-rolfson.example,3855067491781,10971 Corrinne Springs Larry Well Street,2018,Private,Hot Springs,None,0,0
"Arkansas Heart Hospital, Llc",milan.anderson@lindgren.test,17845706619512,283 Corkery Mount Dare Springs Street,1904,Proprietary,Little Rock,Same,0,0
St Vincent Medical Center/north,abbey@conroy-waelchi.example,2693684274196,8553 Edward Summit Bauch Cape Street,1999,Church,Sherwood,Same,0,0
Arkansas Surgical Hospital,rafael.predovic@miller.test,38118406261259,30942 Coy Bypass Garland Ford Street,1934,Proprietary,No Little Rock,None,0,0
Northwest Health Physicians Specialty Hospital,junita.bergstrom@wilderman-ebert.example,6899420524473,2850 Fahey Stravenue Rigoberto Grove Street,1780,Proprietary,Fayetteville,None,0,0
Wadley Regional Medical Center At Hope,lianne.steuber@schumm.example,5966759195970,11265 Garret Locks Trantow Lock Street,1736,Proprietary,Hope,Same,0,0
Baptist Health Medical Center-conway,johnnie@weimann-cremin.example,59812500207345,578 Jody Springs Franecki Prairie Street,2007,Private,Conway,Same,0,0
Arkansas Continued Care Hospital Of Jonesboro,wynell_heller@hilll.test,6728459980309,7701 Rohan Overpass Luettgen Isle Street,1853,Proprietary,Jonesboro,None,0,0
North Logan Mercy Hospital,paola_bogisich@lakin.example,3803387271784,77406 McCullough Estates Alberta Fort Street,1783,Church,Paris,None,0,0
River Valley Medical Center,monroe.grant@schuppe.test,12645757803128,3127 Pennie Way Dickens Ports Street,1878,Proprietary,Dardanelle,None,0,0
Mercy Hospital Turner Memorial,garry@gislason-doyle.test,3574903193412,6212 Brekke Mews Ashlyn Villages Street,1913,Private,Ozark,None,0,0
"Eureka Springs Hospital, Llc",ouida_rolfson@schiller.test,9651891312233,50126 Haley Forge Simonis Isle Street,1828,Proprietary,Eureka Springs,None,0,0
Mercy Hospital Waldron,tameika@marks.example,2388584163084,27861 Melissia Track Jerde Key Street,1999,Private,Waldron,None,0,0
"Izard County Medical Center, Llc",edgardo@krajcik.example,8553500767887,86030 Quigley Village Erdman Courts Street,2011,Private,Calico Rock,Same,0,0
Crossridge Community Hospital,gertrude_kuhic@boehm.test,6857672029896,479 Ivana Trace Glayds Union Street,1832,Private,Wynne,Same,0,0
Mcgehee Hospital,colin@kuvalis.test,3864285472387,2758 Jenkins Mews Julieta Alley Street,1726,Private,Mcgehee,None,0,0
Lawrence Memorial Hospital,tori.heathcote@runolfsson.test,21315526969152,20544 Dach Vista Mitchel Cliffs Street,1713,Government,Walnut Ridge,Same,0,0
Stone County Medical Center,dawne@metz-bechtelar.example,69019735928471,27334 Mathew Parkways Runte Shoal Street,1719,Private,Mountain View,Same,0,0
Howard Memorial Hospital,verena@nikolaus.test,2413744323321,1860 Lorna Points Lenny Heights Street,1907,Private,Nashville,Same,0,0
Baptist Health Medical Center Heber Spings,lorelei@howell.test,59418138919757,4021 Zboncak Walk Kihn Place Street,1908,Private,Heber Springs,Same,0,0
Ozark Health,dominic@blick-dooley.test,9965325021563,91208 Schoen Trail Rick Orchard Street,1971,Private,Clinton,Same,0,0
"Dewitt Hospital & Nursing Home, Inc",aurelio@kemmer.example,2659400475709,5449 Runolfsson Expressway Langosh Brook Street,1861,Private,De Witt,Same,0,0
South Missississpi County Regional Medical Center,wendell@cartwright-moore.test,2423391235051,70201 Malcom Estate Joetta Square Street,1985,Government,Osceola,Same,0,0
Dallas County Medical Center,lorenzo.kessler@wilderman.example,8504564028834,89747 Roob Hills Arlene Lodge Street,1713,Government,Fordyce,None,0,0
Mercy Hospital Booneville,nathanael@littel-brown.test,4512603818895,29698 Effertz Cliffs Conroy Lock Street,1934,Private,Booneville,None,0,0
"De Queen Medical Center, Inc",carolyne_kuhlman@reichel.test,14731897222084,164 Millard Landing Hahn Lake Street,1703,Proprietary,De Queen,Same,0,0
Little River Memorial Hospital,doretha_lowe@wolff.test,8504151148702,3382 Odette Pike Mayert Spurs Street,1756,Unknown,Ashdown,None,0,0
Baptist Health Medical Center-arkadelphia,darleen@lueilwitz.test,12688947655344,33262 Cecille Estates Roosevelt Points Street,1883,Private,Arkadelphia,Same,0,0
Fulton County Hospital,alex.dibbert@dooley.example,3587890474080,6029 Karma Radial Bruce Stream Street,1921,Unknown,Salem,Same,0,0
Ashley County Medical Center,alden@bosco-bode.test,6419979661927,1881 Leannon Dale Malisa Spring Street,2007,Private,Crossett,Same,0,0
Chi St Vincent Morrilton,juana@mayer.example,12845405701693,827 Yost Port Delorse Wall Street,1883,Church,Morrilton,Same,0,0
Delta Memorial Hospital,sandra.douglas@daniel-effertz.test,37615093070929,9127 Wendell Vista Caprice Parkways Street,1976,Private,Dumas,Same,0,0
Bradley County Medical Center,yuk.oconner@abbott.test,124614361136304,25824 Wintheiser Lodge Freddie Summit Street,1951,Private,Warren,Same,0,0
Chicot Memorial Medical Center,isabelle.moore@cruickshank-botsford.test,9766443924123,828 Drusilla Corner Carla Plaza Street,1760,Private,Lake Village,Same,0,0
Mercy Hospital Berryville,breann_jakubowski@walsh.example,8806292265315,759 Donella Drive Michale Flats Street,1754,Church,Berryville,Same,0,0
Piggott Community Hospital,carmen_ziemann@beahan.example,2183535908037,229 Dicki Mountain Legros Crest Street,1894,Government,Piggott,Same,0,0
Ozarks Community Hospital Of Gravette,chuck@powlowski.example,26919876791921,7450 Page Fields Omar Shore Street,1910,Proprietary,Gravette,None,0,0
Arkansas Children's Hospital,dewayne@hills.test,209400221299,97203 Beahan Views Scot Throughway Street,1916,Private,Little Rock,None,0,0
"Arkansas Children's Northwest, Inc",mariette@mcclure-heathcote.test,2426648377655,79142 Melvina Pike Yoko Hills Street,1761,Private,Springdale,None,0,0
St Rose Hospital,amalia_crona@nicolas.example,2227500691439,11087 Spencer Roads Tesha Streets Street,1904,Church,Hayward,Same,0,0
St Joseph Hospital,rodney_larkin@smith.example,8215594910664,8654 Alta Cliffs Fisher Squares Street,1738,Private,Eureka,Same,0,0
Mills-peninsula Medical Center,kenton_willms@stracke-reilly.example,982789982268,721 Effertz Pine Schumm Island Street,1966,Private,Burlingame,Above,0,0
California Pacific Medical Ctr-davies Campus Hosp,glen_crona@volkman.test,12641975813707,3223 Roland Loop Mante Isle Street,1774,Unknown,San Francisco,Same,0,0
Queen Of The Valley Medical Center,reyes@dach.example,5973133996077,71060 Kshlerin Mountain Florene Bypass Street,1922,Church,Napa,Same,0,0
Adventist Health St Helena,winford@thompson.example,12646878250617,872 Kilback Wells Samuel Coves Street,1757,Private,Saint Helena,Same,0,0
Sutter Amador Hospital,fonda@mayer.example,476354610389,954 Mills Court Cortez Mall Street,1871,Private,Jackson,Same,0,0
Mercy General Hospital,jessie.crist@muller.test,124619114008798,163 Farrell Views Alex Divide Street,1706,Church,Sacramento,Same,0,0
Riverside Community Hospital,hubert.boehm@dickinson.example,6759184178955,18939 Sanford Inlet Yelena Springs Street,1838,Proprietary,Riverside,Same,0,0
Paradise Valley Hospital,clifton_spencer@glover.test,2509668243479,14729 West Shore Marquis Trail Street,1811,Proprietary,National City,Same,0,0
Uc San Diego Health Hillcrest - Hillcrest Med Ctr,carmella.sauer@funk.example,97216625772109,87828 Madlyn Mountains Shirl Islands Street,2016,Unknown,San Diego,Above,0,0
Grossmont Hospital,lashaunda.ortiz@haley.test,6834915702013,8188 Howe Rest Rey Cape Street,1991,Government,La Mesa,Below,0,0
Mad River Community Hospital,mafalda@swaniawski-raynor.example,669478126306,710 Nigel Greens Bernie Station Street,1740,Proprietary,Arcata,Same,0,0
Oroville Hospital,trent.mcclure@blanda-miller.example,2236543355380,17027 Schimmel Prairie Swift Stravenue Street,1929,Private,Oroville,Above,0,0
Bakersfield Memorial Hospital,azzie.walter@green.example,8509378019352,523 Gilberto Cove Krajcik Land Street,1956,Private,Bakersfield,Below,0,0
Santa Clara Valley Medical Center,elia_mayert@streich-lind.test,3817820793264,8328 Kristel Vista Zack Gateway Street,1701,Government,San Jose,Same,0,0
Enloe Medical Center,jeffrey.dare@stracke.test,5951364109102,309 Gulgowski Landing Monserrate Trace Street,1826,Private,Chico,Same,0,0
Lac/olive View-ucla Medical Center,lizeth_hyatt@abbott-block.test,3803906625416,415 Zieme Field Clarence Cliffs Street,1900,Unknown,Sylmar,None,0,0
St Elizabeth Community Hospital,alexis@hackett-mccullough.example,12849358985460,93805 Wolf Spring Boyer Cape Street,1747,Church,Red Bluff,Below,0,0
Alta Bates Summit Medical Center,bea@daniel-russel.test,19398901918976,1509 Antone Estates Eliseo Fords Street,1722,Private,Oakland,Above,0,0
El Centro Regional Medical Center,gail@stracke-feeney.example,2663036623484,4996 Purdy Vista Marybeth Camp Street,1797,Government,El Centro,Same,0,0
California Pacific Medical Ctr-pacific Campus Hosp,donald_dach@rodriguez.test,3816898826032,889 Antoine Spur Mellie Shores Street,1926,Private,San Francisco,Above,0,0
San Gorgonio Memorial Hospital,anjelica@willms.example,8094148027007,8670 Grady Curve Hermiston Union Street,1749,Government,Banning,Same,0,0
California Pacific Medical Ctr - St. Luke's Campus,lorraine@haag.test,2413539384675,3964 Von Isle Stephani Key Street,1711,Church,San Francisco,Same,0,0
Antelope Valley Hospital,henry@batz-flatley.example,12686238014070,34022 Jan Glens Armstrong Branch Street,1827,Government,Lancaster,Below,0,0
Kaweah Delta Medical Center,guadalupe.abbott@huels.test,9643108587440,4228 Kyle Station Phyllis Village Street,1981,Government,Visalia,Same,0,0
Glendale Mem Hospital & Hlth Center,mariano@damore-harris.test,35512592728130,584 Wyman Circles Eda Greens Street,1901,Private,Glendale,Above,0,0
Community Regional Medical Center,wally@haag-padberg.test,3592118243215,598 Nancy Stravenue Becker Spur Street,1843,Private,Fresno,Same,0,0
Hollywood Presbyterian Medical Center,santos@gerlach-christiansen.example,5065539539902,78879 Jakubowski Heights Marilynn Heights Street,1907,Proprietary,Los Angeles,Above,0,0
Oak Valley Hospital District,raul.ankunding@mueller.example,957555616816,595 Clemente Brook Kling Corner Street,1912,Government,Oakdale,Same,0,0
St Joseph Hospital,lise@mayert-harvey.test,2615324827701,6597 Howell Springs Willms Way Street,1795,Church,Orange,Below,0,0
Kaiser Foundation Hospital - South San Francisco,fermin@zieme-hudson.test,59719855682018,80289 Hammes Station Morar Gateway Street,2014,Private,South San Francisco,None,0,0
Kaiser Foundation Hospital-santa Clara,mozell.lind@zemlak.example,5961981372694,7587 Rey Rapid Spring Union Street,1758,Unknown,Santa Clara,None,0,0
Kaiser Foundation Hospital - Walnut Creek,garret@stokes.test,42312078951988,625 Beatty Turnpike Kathy Square Street,1809,Unknown,Walnut Creek,None,0,0
Kaiser Foundation Hospital And Rehab Center,rueben.simonis@altenwerth.example,5817041166308,5142 Bergnaum Spring Lou Plains Street,1906,Unknown,Vallejo,Same,0,0
Kaiser Foundation Hospital - Oakland/richmond,raymonde_west@hyatt.example,85015495112650,520 Dustin Fort Schinner Fort Street,1942,Unknown,Oakland,Same,0,0
Kaiser Foundation Hospital - San Francisco,marisela_nicolas@damore.test,2999150219197,4638 Irish Road Troy Meadows Street,1907,Unknown,San Francisco,None,0,0
Scripps Mercy Hospital,liberty_grady@fritsch.example,2312646070433,4654 Bechtelar Fork Gordon Creek Street,1879,Private,San Diego,Same,0,0
Providence Little Co Of Mary Med Ctr San Pedro,gene@hodkiewicz.example,2324730160527,4176 Herman View Gregorio Harbors Street,1709,Private,San Pedro,Same,0,0
St Johns Regional Medical Center,sherrell@reilly.example,68311772708388,5375 Particia Harbor Jones Hills Street,1878,Private,Oxnard,Above,0,0
St Joseph's Medical Center Of Stockton,harriette@skiles-wintheiser.test,2362602274787,4206 Andreas Orchard Schulist Locks Street,1958,Church,Stockton,Below,0,0
Community Hospital Of San Bernardino,floyd@bins.test,6909862640964,718 Rath Plain Reichel Meadows Street,1798,Private,San Bernardino,Same,0,0
Sonoma Valley Hospital,quincy@kshlerin-cronin.test,35016393034878,54687 Mraz Glen Claretha Hollow Street,1771,Government,Sonoma,Same,0,0
Community Hospital Of Huntington Park,raleigh@schmidt-grant.example,2622101056240,6707 Johnetta Ridges Maye Knolls Street,1964,Proprietary,Huntington Park,Same,0,0
Saint Agnes Medical Center,vivien@wisoky.example,21612309910829,9049 Sammy Glens Merrill Bypass Street,2023,Church,Fresno,Same,0,0
"West Covina Medical Center, Inc",devon_nienow@torp-friesen.example,38114014416784,904 Gusikowski Mews Madeline Glen Street,1702,Proprietary,West Covina,None,0,0
